date,price,cost,comp1_price,comp2_price,comp3_price,volume,gap_comp1,gap_comp2,gap_comp3,price_lag_1,volume_lag_1,volume_ma_7,volume_ma_30
2024-01-07,101.49,88.33,98.73,101.17,101.92,14480,2.759999999999991,0.3199999999999932,-0.4300000000000068,98.17,13898.0,14354.0,14085.6
2024-01-08,94.7,85.72,96.27,93.7,94.76,14358,-1.5699999999999932,1.0,-0.060000000000002274,101.49,14480.0,14474.142857142857,14126.2
2024-01-09,100.75,89.53,100.51,102.72,99.59,14730,0.23999999999999488,-1.9699999999999989,1.1599999999999966,94.7,14358.0,14304.57142857143,14133.7
2024-01-10,98.9,88.19,99.02,99.1,99.55,14898,-0.11999999999999034,-0.19999999999998863,-0.6499999999999915,100.75,14730.0,14342.0,14187.233333333334
2024-01-11,96.97,89.55,97.43,97.12,97.64,12833,-0.46000000000000796,-0.15000000000000568,-0.6700000000000017,98.9,14898.0,14096.285714285714,14103.3
2024-01-12,98.23,87.87,98.19,97.52,98.28,14059,0.04000000000000625,0.710000000000008,-0.04999999999999716,96.97,12833.0,14179.42857142857,14017.033333333333
2024-01-13,95.71,89.22,95.94,98.61,96.16,13570,-0.23000000000000398,-2.9000000000000057,-0.45000000000000284,98.23,14059.0,14132.57142857143,14006.666666666666
2024-01-14,99.16,88.1,98.97,97.37,98.06,13367,0.18999999999999773,1.789999999999992,1.0999999999999943,95.71,13570.0,13973.57142857143,14001.233333333334
2024-01-15,98.73,88.89,99.69,97.67,100.43,13609,-0.9599999999999937,1.0600000000000023,-1.7000000000000028,99.16,13367.0,13866.57142857143,14047.833333333334
2024-01-16,101.22,90.49,99.84,101.21,100.87,14182,1.3799999999999955,0.010000000000005116,0.3499999999999943,98.73,13609.0,13788.285714285714,14081.533333333333
2024-01-17,97.97,88.83,98.61,98.91,99.43,14744,-0.6400000000000006,-0.9399999999999977,-1.460000000000008,101.22,14182.0,13766.285714285714,14100.0
2024-01-18,94.48,88.98,93.76,94.27,93.8,14940,0.7199999999999989,0.21000000000000796,0.6800000000000068,97.97,14744.0,14067.285714285714,14094.066666666668
2024-01-19,97.98,88.96,97.56,98.07,96.71,13249,0.4200000000000017,-0.0899999999999892,1.2700000000000102,94.48,14940.0,13951.57142857143,14007.266666666666
2024-01-20,97.76,88.57,98.71,97.73,95.92,14533,-0.9499999999999886,0.030000000000001137,1.8400000000000034,97.98,13249.0,14089.142857142857,14033.766666666666
2024-01-21,98.66,88.16,101.1,99.58,97.67,13835,-2.4399999999999977,-0.9200000000000017,0.9899999999999949,97.76,14533.0,14156.0,14085.266666666666
2024-01-22,96.79,88.35,95.18,97.35,97.25,13062,1.6099999999999994,-0.5599999999999881,-0.45999999999999375,98.66,13835.0,14077.857142857143,14088.866666666667
2024-01-23,102.27,89.85,103.85,102.91,102.9,14745,-1.5799999999999983,-0.6400000000000006,-0.6300000000000097,96.79,13062.0,14158.285714285714,14124.166666666666
2024-01-24,96.99,88.55,97.81,97.18,96.6,14363,-0.8200000000000074,-0.19000000000001194,0.39000000000000057,102.27,14745.0,14103.857142857143,14131.633333333333
2024-01-25,102.38,88.94,101.16,102.64,100.86,12660,1.2199999999999989,-0.2600000000000051,1.519999999999996,96.99,14363.0,13778.142857142857,14064.5
2024-01-26,101.26,89.41,102.02,100.26,99.58,14566,-0.7599999999999909,1.0,1.6800000000000068,102.38,12660.0,13966.285714285714,14059.4
2024-01-27,97.76,89.25,98.33,96.77,98.16,13659,-0.5699999999999932,0.9900000000000091,-0.3999999999999915,101.26,14566.0,13841.42857142857,14003.0
2024-01-28,102.72,89.41,103.35,103.41,103.73,13881,-0.6299999999999955,-0.6899999999999977,-1.0100000000000051,97.76,13659.0,13848.0,14005.6
2024-01-29,97.0,88.73,96.29,98.43,94.73,13955,0.7099999999999937,-1.4300000000000068,2.269999999999996,102.72,13881.0,13975.57142857143,14039.633333333333
2024-01-30,99.92,87.9,100.96,98.72,100.04,13634,-1.039999999999992,1.2000000000000028,-0.12000000000000455,97.0,13955.0,13816.857142857143,14063.666666666666
2024-01-31,100.81,90.11,103.2,101.75,103.04,14889,-2.3900000000000006,-0.9399999999999977,-2.230000000000004,99.92,13634.0,13892.0,14109.4
2024-02-01,97.13,88.06,96.09,97.13,96.3,14787,1.039999999999992,0.0,0.8299999999999983,100.81,14889.0,14195.857142857143,14071.733333333334
2024-02-02,101.23,88.68,100.15,101.41,102.17,12941,1.0799999999999983,-0.1799999999999926,-0.9399999999999977,97.13,14787.0,13963.714285714286,14015.233333333334
2024-02-03,99.25,88.25,97.55,96.77,100.56,11397,1.7000000000000028,2.480000000000004,-1.3100000000000023,101.23,12941.0,13640.57142857143,13910.033333333333
2024-02-04,98.48,88.71,98.48,100.41,99.18,13355,0.0,-1.9299999999999926,-0.7000000000000028,99.25,11397.0,13565.42857142857,13905.966666666667
2024-02-05,98.12,89.26,99.72,102.1,100.17,14512,-1.5999999999999943,-3.9799999999999898,-2.049999999999997,98.48,13355.0,13645.0,13926.433333333332
2024-02-06,99.08,88.9,99.86,98.82,97.89,14662,-0.7800000000000011,0.2600000000000051,1.1899999999999977,98.12,14512.0,13791.857142857143,13932.5
2024-02-07,100.29,88.83,100.0,99.55,100.63,15266,0.29000000000000625,0.7400000000000091,-0.3399999999999892,99.08,14662.0,13845.714285714286,13962.766666666666
2024-02-08,99.52,89.67,101.21,99.7,101.71,15177,-1.6899999999999977,-0.18000000000000682,-2.1899999999999977,100.29,15266.0,13901.42857142857,13977.666666666666
2024-02-09,94.76,88.86,95.43,95.63,95.56,14023,-0.6700000000000017,-0.8699999999999903,-0.7999999999999972,99.52,15177.0,14056.0,13948.5
2024-02-10,103.4,88.28,101.73,101.99,99.86,13456,1.6700000000000017,1.4100000000000108,3.5400000000000063,94.76,14023.0,14350.142857142857,13969.266666666666
2024-02-11,95.17,89.26,93.69,96.41,96.14,12413,1.480000000000004,-1.2399999999999949,-0.9699999999999989,103.4,13456.0,14215.57142857143,13914.4
2024-02-12,102.11,89.18,100.64,101.24,102.71,14158,1.4699999999999989,0.8700000000000045,-0.5999999999999943,95.17,12413.0,14165.0,13934.0
2024-02-13,99.21,87.45,99.92,99.12,100.16,15224,-0.710000000000008,0.0899999999999892,-0.9500000000000028,102.11,14158.0,14245.285714285714,13995.9
2024-02-14,95.26,88.76,97.78,95.49,97.54,14341,-2.519999999999996,-0.22999999999998977,-2.280000000000001,99.21,15224.0,14113.142857142857,14020.3
2024-02-15,98.03,88.95,97.63,98.96,97.89,13331,0.4000000000000057,-0.9299999999999926,0.14000000000000057,95.26,14341.0,13849.42857142857,13991.933333333332
2024-02-16,95.91,88.41,94.32,97.11,96.95,13166,1.5900000000000034,-1.2000000000000028,-1.0400000000000063,98.03,13331.0,13727.0,13939.333333333334
2024-02-17,98.36,89.33,99.52,97.35,99.18,12815,-1.1599999999999966,1.0100000000000051,-0.8200000000000074,95.91,13166.0,13635.42857142857,13868.5
2024-02-18,97.21,87.91,96.66,98.89,96.35,13855,0.5499999999999972,-1.6800000000000068,0.8599999999999994,98.36,12815.0,13841.42857142857,13888.7
2024-02-19,100.07,88.39,98.76,100.53,100.27,13500,1.309999999999988,-0.46000000000000796,-0.20000000000000284,97.21,13855.0,13747.42857142857,13854.266666666666
2024-02-20,100.69,88.26,100.26,102.28,99.89,14023,0.4299999999999926,-1.5900000000000034,0.7999999999999972,100.07,13500.0,13575.857142857143,13860.533333333333
2024-02-21,99.28,88.22,100.83,99.67,100.38,14589,-1.5499999999999972,-0.39000000000000057,-1.0999999999999943,100.69,14023.0,13611.285714285714,13911.433333333332
2024-02-22,96.47,87.79,96.07,95.3,96.86,15054,0.4000000000000057,1.1700000000000017,-0.39000000000000057,99.28,14589.0,13857.42857142857,13921.733333333334
2024-02-23,94.92,87.58,94.96,97.01,97.46,14050,-0.03999999999999204,-2.0900000000000034,-2.539999999999992,96.47,15054.0,13983.714285714286,13911.3
2024-02-24,95.03,89.97,97.5,97.11,95.41,13470,-2.469999999999999,-2.0799999999999983,-0.37999999999999545,94.92,14050.0,14077.285714285714,13938.3
2024-02-25,98.63,88.28,97.94,98.46,97.72,13114,0.6899999999999977,0.1700000000000017,0.9099999999999966,95.03,13470.0,13971.42857142857,13889.9
2024-02-26,101.62,88.64,101.22,101.27,101.14,14786,0.4000000000000057,0.3500000000000085,0.480000000000004,98.63,13114.0,14155.142857142857,13927.466666666667
2024-02-27,100.71,88.22,100.31,101.21,100.75,14100,0.3999999999999915,-0.5,-0.04000000000000625,101.62,14786.0,14166.142857142857,13934.766666666666
2024-02-28,94.72,89.22,96.55,95.73,95.22,16112,-1.8299999999999983,-1.0100000000000051,-0.5,100.71,14100.0,14383.714285714286,14006.666666666666
2024-02-29,97.57,88.96,97.77,99.01,97.63,14666,-0.20000000000000284,-1.440000000000012,-0.060000000000002274,94.72,16112.0,14328.285714285714,14041.066666666668
2024-03-01,100.65,91.18,101.73,100.17,100.69,13575,-1.0799999999999983,0.480000000000004,-0.03999999999999204,97.57,14666.0,14260.42857142857,13997.266666666666
2024-03-02,101.14,91.05,102.28,103.24,101.72,15269,-1.1400000000000006,-2.0999999999999943,-0.5799999999999983,100.65,13575.0,14517.42857142857,14013.333333333334
2024-03-03,96.97,89.64,97.29,97.74,97.66,12810,-0.3200000000000074,-0.769999999999996,-0.6899999999999977,101.14,15269.0,14474.0,14008.966666666667
2024-03-04,103.11,91.86,102.79,104.3,100.7,13587,0.3199999999999932,-1.1899999999999977,2.4099999999999966,96.97,12810.0,14302.714285714286,14081.966666666667
2024-03-05,101.65,91.21,100.71,100.94,99.87,13456,0.9400000000000119,0.710000000000008,1.7800000000000011,103.11,13587.0,14210.714285714286,14085.333333333334
2024-03-06,99.87,89.89,101.32,99.73,99.56,15575,-1.4499999999999886,0.14000000000000057,0.3100000000000023,101.65,13456.0,14134.0,14120.766666666666
2024-03-07,100.08,88.11,99.9,98.68,99.83,15449,0.1799999999999926,1.3999999999999915,0.25,99.87,15575.0,14245.857142857143,14147.0
2024-03-08,99.4,91.0,101.8,100.67,100.32,15243,-2.3999999999999915,-1.269999999999996,-0.9199999999999875,100.08,15449.0,14484.142857142857,14146.233333333334
2024-03-09,98.75,88.36,97.57,97.92,99.17,13897,1.1800000000000068,0.8299999999999983,-0.4200000000000017,99.4,15243.0,14288.142857142857,14103.566666666668
2024-03-10,97.34,88.35,99.54,98.2,96.22,13363,-2.200000000000003,-0.8599999999999994,1.1200000000000045,98.75,13897.0,14367.142857142857,14081.566666666668
2024-03-11,101.0,90.55,100.78,99.78,101.69,13653,0.21999999999999886,1.2199999999999989,-0.6899999999999977,97.34,13363.0,14376.57142857143,14088.133333333333
2024-03-12,100.21,91.56,99.96,100.65,100.6,13485,0.25,-0.44000000000001194,-0.39000000000000057,101.0,13653.0,14380.714285714286,14123.866666666667
2024-03-13,102.51,91.19,102.07,100.75,101.53,16041,0.44000000000001194,1.7600000000000051,0.980000000000004,100.21,13485.0,14447.285714285714,14186.633333333333
2024-03-14,102.35,90.3,104.2,101.37,103.58,14883,-1.8500000000000085,0.9799999999999898,-1.230000000000004,102.51,16041.0,14366.42857142857,14175.266666666666
2024-03-15,101.95,89.94,100.62,101.52,102.2,13187,1.3299999999999983,0.4300000000000068,-0.25,102.35,14883.0,14072.714285714286,14136.8
2024-03-16,98.68,90.11,99.04,98.54,99.13,14130,-0.35999999999999943,0.14000000000000057,-0.44999999999998863,101.95,13187.0,14106.0,14163.433333333332
2024-03-17,100.75,90.13,101.82,100.37,100.43,12736,-1.0699999999999932,0.37999999999999545,0.3199999999999932,98.68,14130.0,14016.42857142857,14149.1
2024-03-18,99.04,89.79,99.58,97.43,100.54,14280,-0.539999999999992,1.6099999999999994,-1.5,100.75,12736.0,14106.0,14197.933333333332
2024-03-19,100.3,89.2,101.74,99.75,101.43,14669,-1.4399999999999977,0.5499999999999972,-1.1300000000000097,99.04,14280.0,14275.142857142857,14225.066666666668
2024-03-20,99.52,89.06,100.11,98.45,100.02,15265,-0.5900000000000034,1.0699999999999932,-0.5,100.3,14669.0,14164.285714285714,14283.9
2024-03-21,98.76,88.29,99.77,97.36,99.31,14317,-1.009999999999991,1.4000000000000057,-0.5499999999999972,99.52,15265.0,14083.42857142857,14293.7
2024-03-22,100.52,88.77,100.73,101.62,98.63,12630,-0.21000000000000796,-1.1000000000000085,1.8900000000000006,98.76,14317.0,14003.857142857143,14228.4
2024-03-23,94.87,87.86,94.91,94.19,95.32,13193,-0.03999999999999204,0.6800000000000068,-0.44999999999998863,100.52,12630.0,13870.0,14166.366666666667
2024-03-24,97.33,88.77,97.45,96.69,95.92,13878,-0.12000000000000455,0.6400000000000006,1.4099999999999966,94.87,13193.0,14033.142857142857,14160.633333333333
2024-03-25,96.12,88.03,94.61,96.04,95.51,13761,1.5100000000000051,0.0799999999999983,0.6099999999999994,97.33,13878.0,13959.0,14170.333333333334
2024-03-26,97.35,87.71,98.39,98.13,98.07,15423,-1.0400000000000063,-0.7800000000000011,-0.7199999999999989,96.12,13761.0,14066.714285714286,14247.3
2024-03-27,102.83,88.59,103.87,101.98,100.56,13870,-1.0400000000000063,0.8499999999999943,2.269999999999996,97.35,15423.0,13867.42857142857,14216.766666666666
2024-03-28,102.44,89.66,103.9,102.92,103.34,14548,-1.460000000000008,-0.480000000000004,-0.9000000000000057,102.83,13870.0,13900.42857142857,14231.7
2024-03-29,101.5,89.1,99.53,101.83,101.73,13102,1.9699999999999989,-0.3299999999999983,-0.23000000000000398,102.44,14548.0,13967.857142857143,14131.366666666667
2024-03-30,99.65,87.47,97.82,100.28,99.36,13546,1.8300000000000125,-0.6299999999999955,0.29000000000000625,101.5,13102.0,14018.285714285714,14094.033333333333
2024-03-31,91.69,87.76,93.07,92.48,94.1,13753,-1.3799999999999955,-0.7900000000000063,-2.4099999999999966,99.65,13546.0,14000.42857142857,14099.966666666667
2024-04-01,97.4,88.93,97.06,96.82,98.09,14443,0.3400000000000034,0.5800000000000125,-0.6899999999999977,91.69,13753.0,14097.857142857143,14072.433333333332
2024-04-02,95.3,87.56,95.62,95.71,95.69,15547,-0.3200000000000074,-0.4099999999999966,-0.39000000000000057,97.4,14443.0,14115.57142857143,14163.666666666666
2024-04-03,95.67,87.86,95.21,95.66,97.98,15491,0.46000000000000796,0.010000000000005116,-2.3100000000000023,95.3,15547.0,14347.142857142857,14227.133333333333
2024-04-04,99.13,88.28,97.96,98.45,97.74,14265,1.1700000000000017,0.6799999999999926,1.3900000000000006,95.67,15491.0,14306.714285714286,14254.1
2024-04-05,95.61,86.95,96.9,95.27,96.23,13091,-1.2900000000000063,0.3400000000000034,-0.6200000000000045,99.13,14265.0,14305.142857142857,14171.3
2024-04-06,94.34,88.14,93.27,96.35,95.33,13327,1.0700000000000074,-2.009999999999991,-0.9899999999999949,95.61,13091.0,14273.857142857143,14100.566666666668
2024-04-07,99.34,87.14,100.16,99.83,97.86,12964,-0.8199999999999932,-0.4899999999999949,1.480000000000004,94.34,13327.0,14161.142857142857,14024.6
2024-04-08,96.66,87.5,95.86,95.56,96.91,13581,0.7999999999999972,1.0999999999999943,-0.25,99.34,12964.0,14038.0,14014.066666666668
2024-04-09,98.73,88.19,99.7,99.69,97.14,14365,-0.9699999999999989,-0.9599999999999937,1.5900000000000034,96.66,13581.0,13869.142857142857,14047.466666666667
2024-04-10,102.6,86.82,100.32,102.08,102.6,13840,2.280000000000001,0.519999999999996,0.0,98.73,14365.0,13633.285714285714,14053.7
2024-04-11,96.76,88.2,97.21,95.8,95.99,12889,-0.44999999999998863,0.960000000000008,0.7700000000000102,102.6,13840.0,13436.714285714286,14033.833333333334
2024-04-12,90.49,88.01,91.86,92.14,92.71,13613,-1.3700000000000045,-1.6500000000000057,-2.219999999999999,96.76,12889.0,13511.285714285714,13952.9
2024-04-13,97.28,88.59,98.9,98.09,96.12,13408,-1.6200000000000045,-0.8100000000000023,1.1599999999999966,90.49,13613.0,13522.857142857143,13903.733333333334
2024-04-14,100.18,88.24,100.61,101.3,99.98,12561,-0.4299999999999926,-1.1199999999999903,0.20000000000000284,97.28,13408.0,13465.285714285714,13882.866666666667
2024-04-15,103.09,88.9,103.37,102.96,101.78,13870,-0.28000000000000114,0.13000000000000966,1.3100000000000023,100.18,12561.0,13506.57142857143,13874.2
2024-04-16,92.3,87.98,94.34,93.94,94.91,16724,-2.0400000000000063,-1.6400000000000006,-2.6099999999999994,103.09,13870.0,13843.57142857143,14007.133333333333
2024-04-17,99.49,87.07,97.17,97.26,97.93,15014,2.319999999999993,2.2299999999999898,1.559999999999988,92.3,16724.0,14011.285714285714,14031.6
2024-04-18,97.1,87.11,96.78,96.11,97.14,15452,0.3199999999999932,0.9899999999999949,-0.04000000000000625,99.49,15014.0,14377.42857142857,14057.7
2024-04-19,97.35,87.72,96.56,97.43,97.71,13883,0.789999999999992,-0.0800000000000125,-0.35999999999999943,97.1,15452.0,14416.0,14011.633333333333
2024-04-20,104.89,87.74,103.49,105.0,103.34,13745,1.4000000000000057,-0.10999999999999943,1.5499999999999972,97.35,13883.0,14464.142857142857,13992.566666666668
2024-04-21,95.27,87.68,93.31,93.29,93.58,12404,1.9599999999999937,1.9799999999999898,1.6899999999999977,104.89,13745.0,14441.714285714286,13985.033333333333
2024-04-22,98.65,87.29,98.64,98.3,96.92,13335,0.010000000000005116,0.3500000000000085,1.730000000000004,95.27,12404.0,14365.285714285714,13989.766666666666
2024-04-23,99.77,87.39,97.09,99.81,100.12,12559,2.6799999999999926,-0.04000000000000625,-0.3500000000000085,98.65,13335.0,13770.285714285714,13945.8
2024-04-24,100.53,87.56,100.29,102.0,99.0,15617,0.23999999999999488,-1.4699999999999989,1.5300000000000011,99.77,12559.0,13856.42857142857,14007.666666666666
2024-04-25,100.73,90.02,100.84,99.81,101.87,15536,-0.10999999999999943,0.9200000000000017,-1.1400000000000006,100.53,15617.0,13868.42857142857,14011.433333333332
2024-04-26,97.98,87.9,97.82,99.0,98.27,13366,0.1600000000000108,-1.019999999999996,-0.28999999999999204,100.73,15536.0,13794.57142857143,13994.633333333333
2024-04-27,97.01,88.07,97.87,97.85,97.29,13165,-0.8599999999999994,-0.8399999999999892,-0.28000000000000114,97.98,13366.0,13711.714285714286,13948.533333333333
2024-04-28,98.18,87.69,98.49,98.42,99.3,12962,-0.30999999999998806,-0.23999999999999488,-1.1199999999999903,97.01,13165.0,13791.42857142857,13943.866666666667
2024-04-29,97.31,88.86,97.64,98.08,99.45,14513,-0.3299999999999983,-0.769999999999996,-2.1400000000000006,98.18,12962.0,13959.714285714286,13976.1
2024-04-30,98.81,87.86,98.09,99.54,98.99,15485,0.7199999999999989,-0.730000000000004,-0.1799999999999926,97.31,14513.0,14377.714285714286,14033.833333333334
2024-05-01,94.9,88.62,95.92,95.35,97.49,13906,-1.019999999999996,-0.44999999999998863,-2.589999999999989,98.81,15485.0,14133.285714285714,14015.933333333332
2024-05-02,98.36,87.13,98.23,98.57,97.83,14584,0.12999999999999545,-0.20999999999999375,0.5300000000000011,94.9,13906.0,13997.285714285714,13983.833333333334
2024-05-03,97.1,87.55,95.93,97.62,97.83,13451,1.1699999999999875,-0.5200000000000102,-0.730000000000004,98.36,14584.0,14009.42857142857,13915.833333333334
2024-05-04,99.78,87.15,99.5,99.18,100.3,13220,0.28000000000000114,0.5999999999999943,-0.519999999999996,97.1,13451.0,14017.285714285714,13881.0
2024-05-05,99.51,89.44,99.07,101.38,99.34,13739,0.44000000000001194,-1.8699999999999903,0.1700000000000017,99.78,13220.0,14128.285714285714,13902.6
2024-05-06,96.22,87.1,94.23,92.88,94.17,13202,1.9899999999999949,3.3400000000000034,2.049999999999997,99.51,13739.0,13941.0,13898.433333333332
2024-05-07,102.41,88.48,100.7,100.6,102.65,14247,1.7099999999999937,1.8100000000000023,-0.2400000000000091,96.22,13202.0,13764.142857142857,13941.2
2024-05-08,96.6,88.73,96.59,98.91,97.3,14889,0.009999999999990905,-2.3100000000000023,-0.7000000000000028,102.41,14247.0,13904.57142857143,13984.8
2024-05-09,97.33,88.38,97.8,96.24,97.38,15005,-0.46999999999999886,1.0900000000000034,-0.04999999999999716,96.6,14889.0,13964.714285714286,14006.133333333333
2024-05-10,96.05,88.3,97.45,96.56,95.59,14053,-1.4000000000000057,-0.5100000000000051,0.45999999999999375,97.33,15005.0,14050.714285714286,14013.233333333334
2024-05-11,99.58,88.46,101.53,101.06,98.58,13524,-1.9500000000000028,-1.480000000000004,1.0,96.05,14053.0,14094.142857142857,14034.4
2024-05-12,93.57,88.35,94.55,94.92,94.47,12768,-0.980000000000004,-1.3500000000000085,-0.9000000000000057,99.58,13524.0,13955.42857142857,14006.233333333334
2024-05-13,104.32,88.17,102.91,104.66,104.36,13612,1.4099999999999966,-0.3400000000000034,-0.04000000000000625,93.57,12768.0,14014.0,14013.033333333333
2024-05-14,99.97,88.76,101.62,99.57,100.35,15428,-1.6500000000000057,0.4000000000000057,-0.37999999999999545,104.32,13612.0,14182.714285714286,14108.6
2024-05-15,100.65,89.32,100.38,99.23,100.01,14617,0.27000000000001023,1.4200000000000017,0.6400000000000006,99.97,15428.0,14143.857142857143,14133.5
2024-05-16,97.71,87.59,96.46,96.87,97.42,14603,1.25,0.8399999999999892,0.28999999999999204,100.65,14617.0,14086.42857142857,14062.8
2024-05-17,99.39,87.45,97.78,97.94,99.15,14594,1.6099999999999994,1.4500000000000028,0.23999999999999488,97.71,14603.0,14163.714285714286,14048.8
2024-05-18,98.55,88.03,99.03,99.5,99.16,14066,-0.480000000000004,-0.9500000000000028,-0.6099999999999994,99.39,14594.0,14241.142857142857,14002.6
2024-05-19,101.54,90.03,101.18,101.73,100.57,13312,0.35999999999999943,-0.18999999999999773,0.9700000000000131,98.55,14066.0,14318.857142857143,13983.566666666668
2024-05-20,98.98,87.51,98.96,96.85,99.61,13488,0.020000000000010232,2.1300000000000097,-0.6299999999999955,101.54,13312.0,14301.142857142857,13975.0
2024-05-21,99.67,89.11,100.72,100.35,99.07,12942,-1.0499999999999972,-0.6799999999999926,0.6000000000000085,98.98,13488.0,13946.0,13992.933333333332
2024-05-22,98.61,89.0,99.69,98.86,99.14,14794,-1.0799999999999983,-0.25,-0.5300000000000011,99.67,12942.0,13971.285714285714,14041.566666666668
2024-05-23,98.1,87.25,95.63,98.33,96.47,13777,2.469999999999999,-0.23000000000000398,1.6299999999999955,98.61,14794.0,13853.285714285714,14082.166666666666
2024-05-24,97.98,88.04,98.28,98.1,97.01,13841,-0.29999999999999716,-0.11999999999999034,0.9699999999999989,98.1,13777.0,13745.714285714286,14022.966666666667
2024-05-25,102.21,88.6,102.2,101.97,100.95,12961,0.009999999999990905,0.23999999999999488,1.259999999999991,97.98,13841.0,13587.857142857143,13937.133333333333
2024-05-26,98.07,87.26,98.83,98.91,98.45,13269,-0.7600000000000051,-0.8400000000000034,-0.38000000000000966,102.21,12961.0,13581.714285714286,13933.9
2024-05-27,91.48,87.37,92.58,92.83,91.97,13021,-1.0999999999999943,-1.3499999999999943,-0.4899999999999949,98.07,13269.0,13515.0,13929.1
2024-05-28,98.66,87.05,100.37,98.88,98.09,14042,-1.710000000000008,-0.21999999999999886,0.5699999999999932,91.48,13021.0,13672.142857142857,13965.1
2024-05-29,96.53,86.54,97.95,96.83,95.09,15156,-1.4200000000000017,-0.29999999999999716,1.4399999999999977,98.66,14042.0,13723.857142857143,13986.533333333333
2024-05-30,96.47,86.67,96.88,98.9,96.2,15882,-0.4099999999999966,-2.430000000000007,0.269999999999996,96.53,15156.0,14024.57142857143,13999.766666666666
2024-05-31,96.56,86.43,96.7,96.55,96.45,13586,-0.14000000000000057,0.010000000000005116,0.10999999999999943,96.47,15882.0,13988.142857142857,13989.1
2024-06-01,98.47,87.43,99.82,100.25,99.38,13723,-1.3499999999999943,-1.7800000000000011,-0.9099999999999966,96.56,13586.0,14097.0,13960.4
2024-06-02,97.14,86.65,98.56,97.26,98.29,14217,-1.4200000000000017,-0.12000000000000455,-1.1500000000000057,98.47,13723.0,14232.42857142857,13985.933333333332
2024-06-03,96.14,87.37,95.47,94.54,96.81,13289,0.6700000000000017,1.5999999999999943,-0.6700000000000017,97.14,14217.0,14270.714285714286,13988.233333333334
2024-06-04,97.96,86.29,98.66,97.39,96.39,14740,-0.7000000000000028,0.5699999999999932,1.5699999999999932,96.14,13289.0,14370.42857142857,14021.6
2024-06-05,94.24,87.23,94.47,95.43,93.75,14331,-0.23000000000000398,-1.190000000000012,0.4899999999999949,97.96,14740.0,14252.57142857143,14059.233333333334
2024-06-06,94.38,87.71,96.48,94.33,94.79,15201,-2.1000000000000085,0.04999999999999716,-0.4100000000000108,94.24,14331.0,14155.285714285714,14091.033333333333
2024-06-07,93.55,85.58,94.82,94.46,93.84,13961,-1.269999999999996,-0.9099999999999966,-0.29000000000000625,94.38,15201.0,14208.857142857143,14060.1
2024-06-08,98.53,87.36,97.69,100.68,98.12,13452,0.8400000000000034,-2.1500000000000057,0.4099999999999966,93.55,13961.0,14170.142857142857,14008.333333333334
2024-06-09,100.51,87.79,100.06,100.39,99.52,12700,0.45000000000000284,0.12000000000000455,0.9900000000000091,98.53,13452.0,13953.42857142857,13963.233333333334
2024-06-10,96.53,85.68,94.6,95.56,97.19,14256,1.9300000000000068,0.9699999999999989,-0.6599999999999966,100.51,12700.0,14091.57142857143,13987.633333333333
2024-06-11,98.55,87.33,99.4,98.67,98.77,16342,-0.8500000000000085,-0.12000000000000455,-0.21999999999999886,96.53,14256.0,14320.42857142857,14106.766666666666
2024-06-12,96.7,86.46,98.38,96.69,97.8,14322,-1.6799999999999926,0.010000000000005116,-1.0999999999999943,98.55,16342.0,14319.142857142857,14130.433333333332
2024-06-13,94.94,85.73,93.86,94.06,96.26,14037,1.0799999999999983,0.8799999999999955,-1.3200000000000074,96.7,14322.0,14152.857142857143,14084.066666666668
2024-06-14,95.98,85.98,96.97,96.43,96.51,13952,-0.9899999999999949,-0.45000000000000284,-0.5300000000000011,94.94,14037.0,14151.57142857143,14061.9
2024-06-15,98.33,86.56,100.11,97.68,98.44,13813,-1.7800000000000011,0.6499999999999915,-0.10999999999999943,95.98,13952.0,14203.142857142857,14035.566666666668
2024-06-16,97.66,85.85,96.85,96.1,96.85,12714,0.8100000000000023,1.5600000000000023,0.8100000000000023,98.33,13813.0,14205.142857142857,13972.9
2024-06-17,98.52,86.16,97.47,98.41,97.69,11965,1.0499999999999972,0.10999999999999943,0.8299999999999983,97.66,12714.0,13877.857142857143,13902.866666666667
2024-06-18,96.52,84.86,97.76,95.72,95.69,15565,-1.240000000000009,0.7999999999999972,0.8299999999999983,98.52,11965.0,13766.857142857143,13977.966666666667
2024-06-19,94.68,85.48,98.14,93.25,95.7,15667,-3.4599999999999937,1.4300000000000068,-1.019999999999996,96.52,15565.0,13959.0,14050.6
2024-06-20,97.49,84.38,96.52,98.57,96.88,13117,0.9699999999999989,-1.0799999999999983,0.6099999999999994,94.68,15667.0,13827.57142857143,14056.433333333332
2024-06-21,97.38,85.1,96.06,96.13,97.39,12994,1.3199999999999932,1.25,-0.010000000000005116,97.49,13117.0,13690.714285714286,13996.433333333332
2024-06-22,92.48,84.46,94.03,92.32,91.98,14323,-1.5499999999999972,0.1600000000000108,0.5,97.38,12994.0,13763.57142857143,14014.633333333333
2024-06-23,95.18,84.8,93.73,94.49,94.06,14052,1.4500000000000028,0.6900000000000119,1.1200000000000045,92.48,14323.0,13954.714285714286,14021.666666666666
2024-06-24,95.02,86.05,94.08,93.39,94.5,14362,0.9399999999999977,1.6299999999999955,0.519999999999996,95.18,14052.0,14297.142857142857,14068.366666666667
2024-06-25,97.23,86.14,96.02,96.48,95.18,14134,1.210000000000008,0.75,2.049999999999997,95.02,14362.0,14092.714285714286,14097.2
